i0	i1	t0	t1	green	orange	blue	barcode	cycle	sampl	discard	drugs	drug1	drug2
87051.0	87240.0	1450.333	1452.319	0.035096	0.034791	0.004883	False	2	0	False	MK & PHT	MK	PHT
87329.0	87487.0	1453.311	1454.953	0.0416575	0.038148	0.004883	False	2	0	False	MK & PHT	MK	PHT
87571.0	87685.0	1455.613	1456.934	0.034181	0.038148	0.004578	False	2	0	False	MK & PHT	MK	PHT
87771.0	87895.0	1457.594	1458.914	0.037843	0.039674	0.004578	False	2	0	False	MK & PHT	MK	PHT
87976.0	88142.0	1459.574	1461.229	0.026856	0.035707	0.004578	False	2	0	False	MK & PHT	MK	PHT
88226.0	88341.0	1462.214	1463.204	0.049745	0.039064	0.004883	False	2	0	False	MK & PHT	MK	PHT
88427.0	88570.0	1464.194	1465.52	0.026856	0.035707	0.004883	False	2	0	False	MK & PHT	MK	PHT
88655.0	88809.0	1466.504	1468.153	0.0422685	0.038148	0.004578	False	2	0	False	MK & PHT	MK	PHT
88896.0	89055.0	1468.813	1470.463	0.045167	0.038148	0.004883	False	2	0	False	MK & PHT	MK	PHT
89141.0	89280.0	1471.453	1472.773	0.039674	0.038148	0.004578	False	2	0	False	MK & PHT	MK	PHT
89355.0	89450.0	1473.434	1474.424	0.031739	0.043031	0.004578	False	2	0	False	MK & PHT	MK	PHT
89555.0	89741.0	1475.414	1477.394	0.031434	0.035096	0.005493	False	2	0	False	MK & PHT	MK	PHT
89809.0	89935.0	1478.054	1479.374	0.00763	0.001831	0.24643700000000002	True	2	0	False	MK & PHT	MK	PHT
90022.0	90151.0	1480.034	1481.354	0.00763	0.00061	0.220344	True	2	0	False	MK & PHT	MK	PHT
90236.0	90343.0	1482.344	1483.334	0.012207	0.00061	0.425123	True	2	0	False	MK & PHT	MK	PHT
90407.0	90479.0	1483.994	1484.654	0.013123	0.000305	0.4039125	True	2	0	False	MK & PHT	MK	PHT
90517.0	90636.0	1484.984	1486.304	0.005799	0.036927	0.026246	False	2	1	False	PHT & Inh	PHT	Inh
90973.0	91103.0	1489.604	1490.924	0.018311	0.036622	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
91186.0	91323.0	1491.914	1493.235	0.036012	0.037843	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
91407.0	91518.0	1493.895	1495.214	0.027467	0.039674	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
91599.0	91745.0	1495.876	1497.525	0.044557	0.036317	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
91833.0	91994.0	1498.184	1499.838	0.035096	0.037233	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
92149.0	92281.0	1501.485	1502.803	0.047609	0.039064	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
92371.0	92546.0	1503.794	1505.444	0.020142	0.036317	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
92633.0	92756.0	1506.434	1507.423	0.035096	0.037538	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
92842.0	92981.0	1508.413	1509.733	0.036622	0.036927	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
93208.0	93346.0	1512.044	1513.364	0.04059	0.036317	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
93431.0	93592.0	1514.354	1516.008	0.026551	0.037233	0.003357	False	2	1	False	PHT & Inh	PHT	Inh
94355.0	94508.0	1523.594	1524.917	0.007324	0.003357	0.248726	True	2	1	False	PHT & Inh	PHT	Inh
94594.0	94716.0	1525.904	1527.224	0.009766	0.000916	0.320139	True	2	1	False	PHT & Inh	PHT	Inh
94928.0	95110.0	1529.204	1531.185	0.013733	0.000305	0.464034	True	2	1	False	PHT & Inh	PHT	Inh
95206.0	95349.0	1532.175	1533.494	0.006714	0.026856	0.097659	True	2	1	False	PHT & Inh	PHT	Inh
95425.0	95560.0	1534.154	1535.474	0.020142	0.037233	0.004578	False	2	2	False	PHT & St	PHT	St
95647.0	95792.0	1536.464	1537.785	0.030824	0.038148	0.003662	False	2	2	False	PHT & St	PHT	St
95879.0	96000.0	1538.774	1540.094	0.025025	0.038453	0.003357	False	2	2	False	PHT & St	PHT	St
96085.0	96215.0	1540.754	1542.074	0.043947	0.038148	0.003662	False	2	2	False	PHT & St	PHT	St
96300.0	96445.0	1543.064	1544.384	0.037538	0.039979	0.003357	False	2	2	False	PHT & St	PHT	St
96530.0	96649.0	1545.375	1546.365	0.051576	0.037538	0.003662	False	2	2	False	PHT & St	PHT	St
96735.0	96879.0	1547.355	1548.675	0.048524	0.038148	0.0035095	False	2	2	False	PHT & St	PHT	St
96965.0	97114.0	1549.665	1550.985	0.036622	0.039064	0.003357	False	2	2	False	PHT & St	PHT	St
97201.0	97335.0	1551.975	1553.295	0.053102	0.038453	0.003662	False	2	2	False	PHT & St	PHT	St
97418.0	97550.0	1554.285	1555.605	0.035707	0.038759	0.003357	False	2	2	False	PHT & St	PHT	St
97635.0	97778.0	1556.265	1557.585	0.044557	0.038759	0.003357	False	2	2	False	PHT & St	PHT	St
98189.0	98342.0	1561.875	1563.526	0.007935	0.002747	0.296335	True	2	2	False	PHT & St	PHT	St
98432.0	98551.0	1564.185	1565.506	0.005188	0.000916	0.137333	True	2	2	False	PHT & St	PHT	St
98632.0	98741.0	1566.166	1567.485	0.006714	0.00061	0.191656	True	2	2	False	PHT & St	PHT	St
98829.0	98959.0	1568.145	1569.465	0.011597	0.000305	0.3964355	True	2	2	False	PHT & St	PHT	St
99031.0	99109.0	1570.125	1571.115	0.0120545	0.000305	0.395215	True	2	2	False	PHT & St	PHT	St
99153.0	99270.0	1571.446	1572.766	0.012207	0.039369	0.007019	False	2	3	False	MK & Inh	MK	Inh
99352.0	99487.0	1573.425	1574.745	0.034486	0.039979	0.004578	False	2	3	False	MK & Inh	MK	Inh
99572.0	99703.0	1575.736	1577.055	0.018921	0.039674	0.004578	False	2	3	False	MK & Inh	MK	Inh
99791.0	99893.0	1577.715	1579.035	0.034791	0.044557	0.004273	False	2	3	False	MK & Inh	MK	Inh
99975.0	100135.0	1579.695	1581.353	0.03235	0.035401	0.004578	False	2	3	False	MK & Inh	MK	Inh
100225.0	100376.0	1582.336	1583.656	0.029908	0.038453	0.004578	False	2	3	False	MK & Inh	MK	Inh
100462.0	100585.0	1584.646	1585.966	0.034486	0.038759	0.004578	False	2	3	False	MK & Inh	MK	Inh
100671.0	100818.0	1586.626	1588.276	0.045473	0.038759	0.004578	False	2	3	False	MK & Inh	MK	Inh
100900.0	101017.0	1588.939	1590.256	0.022889	0.037233	0.004578	False	2	3	False	MK & Inh	MK	Inh
101103.0	101221.0	1590.916	1592.236	0.029298	0.039064	0.004578	False	2	3	False	MK & Inh	MK	Inh
101307.0	101434.0	1592.896	1594.216	0.036927	0.037843	0.004578	False	2	3	False	MK & Inh	MK	Inh
101519.0	101686.0	1595.205	1596.856	0.033265	0.036927	0.004578	False	2	3	False	MK & Inh	MK	Inh
102216.0	102297.0	1602.136	1602.796	0.005493	0.003052	0.161443	True	2	3	False	MK & Inh	MK	Inh
102372.0	102479.0	1603.786	1604.776	0.00885	0.000916	0.301523	True	2	3	False	MK & Inh	MK	Inh
102545.0	102596.0	1605.442	1605.766	0.006104	0.00061	0.188299	True	2	3	False	MK & Inh	MK	Inh
102667.0	102742.0	1606.756	1607.416	0.007935	0.00061	0.251473	True	2	3	False	MK & Inh	MK	Inh
102810.0	102871.0	1608.076	1608.736	0.011597	0.000305	0.383312	True	2	3	False	MK & Inh	MK	Inh
102936.0	103045.0	1609.396	1610.386	0.013733	0.000305	0.475173	True	2	3	False	MK & Inh	MK	Inh
103137.0	103277.0	1611.376	1612.696	0.00824	0.022279	0.125736	True	2	3	False	MK & Inh	MK	Inh
103360.0	103495.0	1613.686	1615.007	0.028993	0.034791	0.005493	False	2	4	False	MK & St	MK	St
103586.0	103720.0	1615.667	1617.317	0.039979	0.036622	0.004883	False	2	4	False	MK & St	MK	St
103804.0	104050.0	1617.978	1620.617	0.070193	0.038453	0.005188	False	2	4	False	MK & St	MK	St
104186.0	104331.0	1621.937	1623.257	0.034791	0.034486	0.004883	False	2	4	False	MK & St	MK	St
104421.0	104568.0	1624.248	1625.566	0.021973	0.036317	0.004883	False	2	4	False	MK & St	MK	St
104652.0	104784.0	1626.557	1627.877	0.040284	0.036317	0.004883	False	2	4	False	MK & St	MK	St
104871.0	105004.0	1628.536	1629.864	0.043031	0.036927	0.004578	False	2	4	False	MK & St	MK	St
105089.0	105218.0	1630.847	1632.167	0.028993	0.036927	0.004883	False	2	4	False	MK & St	MK	St
105306.0	105429.0	1633.157	1634.147	0.052492	0.036622	0.004883	False	2	4	False	MK & St	MK	St
105513.0	105628.0	1635.137	1636.127	0.043947	0.036622	0.004883	False	2	4	False	MK & St	MK	St
106143.0	106304.0	1641.407	1643.057	0.007324	0.006409	0.228278	True	2	4	False	MK & St	MK	St
106392.0	106518.0	1644.047	1645.037	0.008545	0.000916	0.267037	True	2	4	False	MK & St	MK	St
106603.0	106780.0	1646.027	1647.677	0.00885	0.00061	0.273141	True	2	4	False	MK & St	MK	St
107127.0	107256.0	1651.308	1652.628	0.013428	0.000305	0.452895	True	2	4	False	MK & St	MK	St
107351.0	107508.0	1653.617	1654.938	0.006714	0.021668	0.130009	True	2	4	False	MK & St	MK	St
107593.0	107722.0	1655.927	1657.248	0.021973	0.035096	0.003967	False	2	5	False	St & Inh	St	Inh
107808.0	107957.0	1657.907	1659.557	0.036622	0.037233	0.003662	False	2	5	False	St & Inh	St	Inh
108041.0	108156.0	1660.224	1661.538	0.018006	0.036927	0.003662	False	2	5	False	St & Inh	St	Inh
108244.0	108384.0	1662.528	1663.847	0.023194	0.036317	0.003357	False	2	5	False	St & Inh	St	Inh
108470.0	108633.0	1664.507	1666.157	0.038453	0.037538	0.003357	False	2	5	False	St & Inh	St	Inh
108720.0	108853.0	1667.147	1668.468	0.046388	0.036927	0.003662	False	2	5	False	St & Inh	St	Inh
108936.0	109069.0	1669.46	1670.78	0.04181	0.036317	0.003662	False	2	5	False	St & Inh	St	Inh
109158.0	109280.0	1671.438	1672.758	0.0352485	0.036317	0.003662	False	2	5	False	St & Inh	St	Inh
109367.0	109511.0	1673.748	1675.068	0.041963	0.038148	0.003662	False	2	5	False	St & Inh	St	Inh
109596.0	109718.0	1676.058	1677.048	0.033876	0.036622	0.003662	False	2	5	False	St & Inh	St	Inh
109803.0	109932.0	1678.038	1679.358	0.053713	0.037843	0.003662	False	2	5	False	St & Inh	St	Inh
110289.0	110527.0	1682.988	1685.298	0.007324	0.005493	0.23133	True	2	5	False	St & Inh	St	Inh
110616.0	110697.0	1686.288	1686.948	0.008545	0.000916	0.256966	True	2	5	False	St & Inh	St	Inh
110777.0	110899.0	1687.608	1688.928	0.0105285	0.00061	0.343791	True	2	5	False	St & Inh	St	Inh
110981.0	111135.0	1689.918	1691.238	0.014344	0.000305	0.478225	True	2	5	False	St & Inh	St	Inh
111240.0	111558.0	1692.228	1695.534	0.007019	0.028993	0.07477	True	2	5	False	St & Inh	St	Inh
111694.0	111843.0	1696.848	1698.498	0.026246	0.034791	0.003662	False	2	6	False	PHT	PHT	Medium
111928.0	112067.0	1699.158	1700.478	0.067446	0.037233	0.003357	False	2	6	False	PHT	PHT	Medium
112146.0	112280.0	1701.468	1702.789	0.0456255	0.036622	0.003357	False	2	6	False	PHT	PHT	Medium
112374.0	112568.0	1703.779	1705.759	0.049745	0.038148	0.003357	False	2	6	False	PHT	PHT	Medium
112651.0	112751.0	1706.419	1707.412	0.026246	0.0358595	0.003357	False	2	6	False	PHT	PHT	Medium
112834.0	113049.0	1708.399	1710.379	0.054018	0.038759	0.003357	False	2	6	False	PHT	PHT	Medium
113149.0	113231.0	1711.369	1712.359	0.035554	0.03296	0.003357	False	2	6	False	PHT	PHT	Medium
113303.0	113434.0	1713.018	1714.339	0.030519	0.037233	0.003052	False	2	6	False	PHT	PHT	Medium
113517.0	113640.0	1714.998	1716.318	0.050356	0.036622	0.003357	False	2	6	False	PHT	PHT	Medium
113723.0	113856.0	1717.308	1718.633	0.031434	0.037538	0.003357	False	2	6	False	PHT	PHT	Medium
114246.0	114360.0	1722.589	1723.579	0.006104	0.008545	0.1414535	True	2	6	False	PHT	PHT	Medium
114446.0	114598.0	1724.569	1725.889	0.008545	0.00061	0.267342	True	2	6	False	PHT	PHT	Medium
115029.0	115164.0	1730.179	1731.499	0.006409	0.00061	0.186468	True	2	6	False	PHT	PHT	Medium
115249.0	115422.0	1732.489	1734.139	0.006409	0.00061	0.180059	True	2	6	False	PHT	PHT	Medium
115525.0	115658.0	1735.129	1736.453	0.012207	0.000305	0.41963	True	2	6	False	PHT	PHT	Medium
115724.0	115791.0	1737.109	1737.77	0.011292	0.00061	0.360729	True	2	6	False	PHT	PHT	Medium
115814.0	115921.0	1738.1	1739.091	0.025636	0.042116	0.00763	False	2	7	False	MK	MK	Medium
116003.0	116146.0	1740.08	1741.4	0.043641	0.039674	0.004578	False	2	7	False	MK	MK	Medium
116230.0	116512.0	1742.389	1745.03	0.039674	0.038759	0.004578	False	2	7	False	MK	MK	Medium
116645.0	116817.0	1746.349	1747.999	0.036622	0.0343335	0.004578	False	2	7	False	MK	MK	Medium
116910.0	117054.0	1748.989	1750.639	0.026246	0.038453	0.004578	False	2	7	False	MK	MK	Medium
117137.0	117366.0	1751.299	1753.609	0.066225	0.04181	0.004578	False	2	7	False	MK	MK	Medium
117492.0	117691.0	1754.93	1756.91	0.049135	0.034791	0.004578	False	2	7	False	MK	MK	Medium
117780.0	117936.0	1757.901	1759.22	0.026246	0.038148	0.004273	False	2	7	False	MK	MK	Medium
118021.0	118148.0	1760.21	1761.53	0.061342	0.04059	0.004578	False	2	7	False	MK	MK	Medium
118232.0	118379.0	1762.19	1763.85	0.029603	0.035707	0.004883	False	2	7	False	MK	MK	Medium
118464.0	118568.0	1764.5	1765.49	0.006104	0.006714	0.16068	True	2	7	False	MK	MK	Medium
118652.0	118809.0	1766.48	1768.13	0.007935	0.000916	0.261849	True	2	7	False	MK	MK	Medium
119401.0	119550.0	1774.07	1775.39	0.006409	0.00061	0.184942	True	2	7	False	MK	MK	Medium
119640.0	119780.0	1776.38	1777.701	0.007935	0.00061	0.240791	True	2	7	False	MK	MK	Medium
119871.0	120053.0	1778.69	1780.34	0.013428	0.000305	0.47029	True	2	7	False	MK	MK	Medium
120136.0	120298.0	1781.332	1782.98	0.006104	0.028993	0.07416	True	2	7	False	MK	MK	Medium
120383.0	120506.0	1783.642	1784.96	0.024415	0.04059	0.003967	False	2	8	False	Inh	Inh	Medium
120591.0	120757.0	1785.95	1787.6	0.032044	0.0343335	0.003357	False	2	8	False	Inh	Inh	Medium
120846.0	120992.0	1788.59	1789.911	0.0309765	0.037843	0.003357	False	2	8	False	Inh	Inh	Medium
121080.0	121325.0	1790.901	1793.211	0.023804	0.039979	0.003357	False	2	8	False	Inh	Inh	Medium
121453.0	121619.0	1794.531	1796.181	0.030824	0.034486	0.003357	False	2	8	False	Inh	Inh	Medium
121709.0	121864.0	1797.171	1798.491	0.046388	0.039064	0.003357	False	2	8	False	Inh	Inh	Medium
121944.0	122078.0	1799.481	1800.801	0.026551	0.036317	0.003357	False	2	8	False	Inh	Inh	Medium
122166.0	122337.0	1801.791	1803.44	0.046693	0.037843	0.003357	False	2	8	False	Inh	Inh	Medium
122421.0	122550.0	1804.1	1805.42	0.025025	0.036317	0.003357	False	2	8	False	Inh	Inh	Medium
122638.0	122787.0	1806.41	1807.731	0.028382	0.036927	0.004578	False	2	8	False	Inh	Inh	Medium
122868.0	123018.0	1808.72	1810.041	0.008545	0.003052	0.299997	True	2	8	False	Inh	Inh	Medium
123106.0	123170.0	1811.03	1811.69	0.004883	0.001221	0.105289	True	2	8	False	Inh	Inh	Medium
123248.0	123392.0	1812.351	1814.0	0.007935	0.00061	0.242317	True	2	8	False	Inh	Inh	Medium
123468.0	123542.0	1814.661	1815.32	0.010681	0.000305	0.4042175	True	2	8	False	Inh	Inh	Medium
124075.0	124163.0	1820.6	1821.59	0.0050355	0.000305	0.126347	True	2	8	False	Inh	Inh	Medium
124250.0	124405.0	1822.58	1823.9	0.012207	0.000305	0.408643	True	2	8	False	Inh	Inh	Medium
124496.0	124673.0	1824.891	1826.541	0.007019	0.023804	0.125431	True	2	8	False	Inh	Inh	Medium
124749.0	124899.0	1827.531	1828.853	0.034181	0.036622	0.003967	False	2	9	False	St	St	Medium
124992.0	125128.0	1829.841	1831.161	0.03296	0.038453	0.003357	False	2	9	False	St	St	Medium
125212.0	125337.0	1832.151	1833.471	0.029298	0.037233	0.003357	False	2	9	False	St	St	Medium
125425.0	125654.0	1834.13	1836.442	0.063784	0.041505	0.003662	False	2	9	False	St	St	Medium
125781.0	125985.0	1837.761	1839.74	0.041505	0.036012	0.003662	False	2	9	False	St	St	Medium
126073.0	126221.0	1840.731	1842.051	0.056154	0.039064	0.003662	False	2	9	False	St	St	Medium
126310.0	126459.0	1843.043	1844.691	0.053713	0.038148	0.003662	False	2	9	False	St	St	Medium
126547.0	126683.0	1845.352	1846.671	0.053102	0.039064	0.003662	False	2	9	False	St	St	Medium
126767.0	126900.0	1847.664	1848.981	0.038759	0.039064	0.003662	False	2	9	False	St	St	Medium
126985.0	127126.0	1849.971	1851.291	0.059511	0.038759	0.003357	False	2	9	False	St	St	Medium
127487.0	127630.0	1854.926	1856.241	0.005799	0.003052	0.167547	True	2	9	False	St	St	Medium
127726.0	127891.0	1857.231	1858.881	0.012207	0.00061	0.426038	True	2	9	False	St	St	Medium
128224.0	128311.0	1862.182	1863.172	0.015564	0.000305	0.620746	True	2	9	False	St	St	Medium
128400.0	128513.0	1863.832	1865.16	0.016785	0.000305	0.684835	True	2	9	False	St	St	Medium
128609.0	128699.0	1866.141	1866.801	0.016175	0.000305	0.6718649999999999	True	2	9	False	St	St	Medium
128774.0	128852.0	1867.791	1868.452	0.015564	0.000305	0.6428725	True	2	9	False	St	St	Medium
129047.0	129135.0	1870.431	1871.421	0.015564	0.000305	0.6605730000000001	True	2	9	False	St	St	Medium
129224.0	129321.0	1872.081	1873.071	0.016785	0.000305	0.680563	True	2	9	False	St	St	Medium
129397.0	129468.0	1874.061	1874.721	0.016175	0.000305	0.672933	True	2	9	False	St	St	Medium
129533.0	129584.0	1875.381	1875.711	0.01587	0.000305	0.653706	True	2	9	False	St	St	Medium
129631.0	129702.0	1876.372	1877.031	0.015564	0.000305	0.656453	True	2	9	False	St	St	Medium
129955.0	130077.0	1879.673	1880.664	0.01709	0.000305	0.6837675	True	2	9	False	St	St	Medium
130149.0	130209.0	1881.322	1881.982	0.015259	0.000305	0.655843	True	2	9	False	St	St	Medium
130263.0	130320.0	1882.642	1883.302	0.013123	0.000305	0.501419	True	2	9	False	St	St	Medium
130384.0	130423.0	1883.962	1884.292	0.005188	0.000305	0.151372	True	2	9	False	St	St	Medium
130507.0	130644.0	1884.952	1886.272	0.013123	0.000305	0.449538	True	2	9	False	St	St	Medium
130720.0	130789.0	1887.262	1887.922	0.010376	0.00061	0.362865	True	2	9	False	St	St	Medium
130856.0	130902.0	1888.582	1888.912	0.00763	0.0004575	0.233161	True	2	9	False	St	St	Medium
130975.0	131096.0	1889.572	1890.892	0.014039	0.000305	0.512101	True	2	9	False	St	St	Medium
131192.0	131359.0	1891.882	1893.532	0.007935	0.017396	0.199896	True	2	9	False	St	St	Medium
131441.0	131609.0	1894.522	1896.172	0.0126655	0.035096	0.006409	False	3	0	False	MK & PHT	MK	PHT
131705.0	131833.0	1897.163	1898.153	0.015259	0.037538	0.004883	False	3	0	False	MK & PHT	MK	PHT
131921.0	132033.0	1899.143	1900.132	0.028687	0.039674	0.0047305	False	3	0	False	MK & PHT	MK	PHT
132119.0	132232.0	1901.122	1902.443	0.030824	0.038148	0.004578	False	3	0	False	MK & PHT	MK	PHT
132317.0	132466.0	1903.102	1904.752	0.039064	0.038453	0.004883	False	3	0	False	MK & PHT	MK	PHT
132550.0	132694.0	1905.412	1907.062	0.04944	0.038148	0.004883	False	3	0	False	MK & PHT	MK	PHT
132783.0	132910.0	1907.722	1909.042	0.039064	0.037233	0.004883	False	3	0	False	MK & PHT	MK	PHT
132999.0	133136.0	1910.032	1911.352	0.043641	0.037843	0.004883	False	3	0	False	MK & PHT	MK	PHT
133211.0	133319.0	1912.012	1913.003	0.070498	0.038453	0.004578	False	3	0	False	MK & PHT	MK	PHT
133414.0	133557.0	1913.993	1915.644	0.038148	0.037538	0.004578	False	3	0	False	MK & PHT	MK	PHT
133646.0	133766.0	1916.303	1917.623	0.01648	0.035707	0.004883	False	3	0	False	MK & PHT	MK	PHT
133850.0	134001.0	1918.613	1919.937	0.03296	0.037538	0.004578	False	3	0	False	MK & PHT	MK	PHT
134090.0	134268.0	1920.923	1922.573	0.0398265	0.038453	0.004578	False	3	0	False	MK & PHT	MK	PHT
134401.0	134655.0	1923.893	1926.532	0.025636	0.037538	0.004578	False	3	0	False	MK & PHT	MK	PHT
134748.0	134886.0	1927.523	1928.843	0.072634	0.038148	0.004883	False	3	0	False	MK & PHT	MK	PHT
134972.0	135101.0	1929.833	1930.823	0.073244	0.038759	0.004883	False	3	0	False	MK & PHT	MK	PHT
135181.0	135318.0	1931.813	1933.133	0.039674	0.038759	0.004578	False	3	0	False	MK & PHT	MK	PHT
135404.0	135521.0	1934.123	1935.113	0.040895	0.039369	0.004578	False	3	0	False	MK & PHT	MK	PHT
136206.0	136381.0	1942.043	1943.693	0.007935	0.004883	0.269478	True	3	0	False	MK & PHT	MK	PHT
136478.0	136549.0	1944.683	1945.343	0.004578	0.000916	0.118107	True	3	0	False	MK & PHT	MK	PHT
136633.0	136780.0	1946.333	1947.656	0.012513	0.000305	0.434584	True	3	0	False	MK & PHT	MK	PHT
136876.0	137063.0	1948.644	1950.624	0.006714	0.023194	0.12421	True	3	0	False	MK & PHT	MK	PHT
137145.0	137419.0	1951.284	1954.264	0.0267035	0.039369	0.004273	False	3	1	False	PHT & Inh	PHT	Inh
137568.0	137717.0	1955.574	1957.224	0.02472	0.033876	0.003662	False	3	1	False	PHT & Inh	PHT	Inh
137808.0	137931.0	1958.213	1959.203	0.022584	0.037538	0.003357	False	3	1	False	PHT & Inh	PHT	Inh
138020.0	138204.0	1960.193	1961.843	0.035707	0.038759	0.003357	False	3	1	False	PHT & Inh	PHT	Inh
138292.0	138389.0	1962.833	1963.823	0.019837	0.036012	0.003357	False	3	1	False	PHT & Inh	PHT	Inh
138470.0	138620.0	1964.814	1966.134	0.0474565	0.038453	0.003357	False	3	1	False	PHT & Inh	PHT	Inh
138700.0	138802.0	1967.124	1968.114	0.049745	0.039674	0.003357	False	3	1	False	PHT & Inh	PHT	Inh
138894.0	139064.0	1968.774	1970.762	0.016785	0.036927	0.003357	False	3	1	False	PHT & Inh	PHT	Inh
139154.0	139306.0	1971.414	1973.064	0.034486	0.037843	0.003357	False	3	1	False	PHT & Inh	PHT	Inh
139393.0	139538.0	1974.06	1975.374	0.029908	0.037843	0.003357	False	3	1	False	PHT & Inh	PHT	Inh
140088.0	140231.0	1980.984	1982.305	0.008545	0.002441	0.29603	True	3	1	False	PHT & Inh	PHT	Inh
140316.0	140443.0	1983.295	1984.285	0.010376	0.00061	0.335398	True	3	1	False	PHT & Inh	PHT	Inh
140534.0	140645.0	1985.276	1986.265	0.013428	0.000305	0.464187	True	3	1	False	PHT & Inh	PHT	Inh
140736.0	140899.0	1987.255	1988.904	0.007324	0.021973	0.13123	True	3	1	False	PHT & Inh	PHT	Inh
140984.0	141101.0	1989.894	1990.885	0.011902	0.037233	0.004883	False	3	2	False	PHT & St	PHT	St
141183.0	141334.0	1991.874	1993.195	0.045778	0.041505	0.003662	False	3	2	False	PHT & St	PHT	St
141415.0	141556.0	1994.196	1995.504	0.032044	0.037538	0.003662	False	3	2	False	PHT & St	PHT	St
141651.0	141766.0	1996.494	1997.484	0.096438	0.043641	0.003662	False	3	2	False	PHT & St	PHT	St
141851.0	141992.0	1998.474	1999.795	0.049135	0.038148	0.003357	False	3	2	False	PHT & St	PHT	St
142078.0	142210.0	2000.785	2002.105	0.030213	0.04059	0.003662	False	3	2	False	PHT & St	PHT	St
142295.0	142460.0	2002.765	2004.415	0.050661	0.036317	0.003662	False	3	2	False	PHT & St	PHT	St
142548.0	142689.0	2005.405	2006.725	0.064699	0.039064	0.003662	False	3	2	False	PHT & St	PHT	St
142779.0	142916.0	2007.715	2009.035	0.055544	0.038759	0.003662	False	3	2	False	PHT & St	PHT	St
143003.0	143107.0	2010.025	2011.015	0.050661	0.038759	0.003662	False	3	2	False	PHT & St	PHT	St
143191.0	143354.0	2012.005	2013.655	0.031434	0.038759	0.003662	False	3	2	False	PHT & St	PHT	St
143432.0	143521.0	2014.315	2015.305	0.004578	0.014954	0.049135	True	3	2	False	PHT & St	PHT	St
144108.0	144211.0	2020.915	2022.236	0.010987	0.000916	0.408338	True	3	2	False	PHT & St	PHT	St
144293.0	144365.0	2022.895	2023.556	0.005188	0.00061	0.122837	True	3	2	False	PHT & St	PHT	St
144444.0	144519.0	2024.545	2025.206	0.007324	0.00061	0.212714	True	3	2	False	PHT & St	PHT	St
144572.0	144613.0	2025.535	2026.196	0.005188	0.000305	0.151677	True	3	2	False	PHT & St	PHT	St
144696.0	144852.0	2026.855	2028.505	0.0126655	0.000305	0.435804	True	3	2	False	PHT & St	PHT	St
144912.0	144958.0	2029.165	2029.495	0.006409	0.00061	0.250252	True	3	2	False	PHT & St	PHT	St
144974.0	145092.0	2029.825	2030.816	0.015564	0.0407425	0.00763	False	3	3	False	MK & Inh	MK	Inh
145173.0	145284.0	2031.805	2032.795	0.036012	0.042726	0.004578	False	3	3	False	MK & Inh	MK	Inh
145372.0	145502.0	2033.785	2035.106	0.03235	0.036622	0.004273	False	3	3	False	MK & Inh	MK	Inh
145595.0	145716.0	2035.766	2037.086	0.026551	0.037538	0.004578	False	3	3	False	MK & Inh	MK	Inh
145800.0	145943.0	2038.08	2039.396	0.042421	0.043336	0.004578	False	3	3	False	MK & Inh	MK	Inh
146028.0	146170.0	2040.387	2041.706	0.029298	0.037233	0.004578	False	3	3	False	MK & Inh	MK	Inh
146263.0	146412.0	2042.696	2044.016	0.030824	0.038453	0.004578	False	3	3	False	MK & Inh	MK	Inh
146499.0	146627.0	2045.006	2046.326	0.020142	0.037843	0.004578	False	3	3	False	MK & Inh	MK	Inh
146714.0	146855.0	2046.986	2048.635	0.051881	0.037843	0.004883	False	3	3	False	MK & Inh	MK	Inh
146941.0	147091.0	2049.296	2050.946	0.037538	0.039979	0.004883	False	3	3	False	MK & Inh	MK	Inh
147179.0	147306.0	2051.606	2052.926	0.033876	0.038148	0.004578	False	3	3	False	MK & Inh	MK	Inh
147389.0	147499.0	2053.916	2054.907	0.05829	0.042726	0.004578	False	3	3	False	MK & Inh	MK	Inh
147733.0	147840.0	2057.216	2058.206	0.005493	0.009461	0.11475	True	3	3	False	MK & Inh	MK	Inh
147926.0	148090.0	2059.196	2060.846	0.008545	0.00061	0.2690205	True	3	3	False	MK & Inh	MK	Inh
148179.0	148327.0	2061.836	2063.156	0.008545	0.00061	0.25650799999999996	True	3	3	False	MK & Inh	MK	Inh
148401.0	148447.0	2064.146	2064.477	0.0122075	0.000305	0.4510635	True	3	3	False	MK & Inh	MK	Inh
148494.0	148587.0	2064.806	2065.796	0.013733	0.000305	0.477615	True	3	3	False	MK & Inh	MK	Inh
148679.0	148835.0	2066.786	2068.436	0.013428	0.023499	0.137333	True	3	3	False	MK & Inh	MK	Inh
148915.0	149029.0	2069.096	2070.417	0.026551	0.039064	0.005493	False	3	4	False	MK & St	MK	St
149119.0	149276.0	2071.078	2072.727	0.030824	0.037843	0.004883	False	3	4	False	MK & St	MK	St
